V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Industry_codelist,Industry,Provision_codelist,Provision
22.0,,9.6,Year,2016,K02000001,,,£600 and over,,Male,,Education ,,Group personal pension
,x,60.0,Year,2016,K02000001,,,£600 and over,,Male,,Education ,,Group self-invested personal pension
6.0,,19.0,Year,2016,K02000001,,,£600 and over,,Male,,Education ,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£600 and over,,Male,,Education ,,Unknown pension provision
39.0,,7.2,Year,2016,K02000001,,,£600 and over,,Male,,Education ,,No pension provision
475.0,,1.9,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Defined benefit
112.0,,3.7,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Defined contribution
74.0,,4.8,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Group personal pension
,x,30.0,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Group self-invested personal pension
19.0,,9.4,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Group stakeholder pension
11.0,,12.0,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,Unknown pension provision
193.0,,2.9,Year,2016,K02000001,,,Human health and social work activities,,Male,,Human health and social work activities ,,No pension provision
4.0,,19.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Defined benefit
,x,23.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Defined contribution
,x,36.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Group self-invested personal pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,Unknown pension provision
23.0,,8.0,Year,2016,K02000001,,,Less than £100,,Male,,Human health and social work activities ,,No pension provision
10.0,,12.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Defined benefit
9.0,,13.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Defined contribution
4.0,,20.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Group self-invested personal pension
,x,38.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,58.0,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,Unknown pension provision
34.0,,6.9,Year,2016,K02000001,,,£100 - £200,,Male,,Human health and social work activities ,,No pension provision
18.0,,8.9,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Defined benefit
20.0,,8.2,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Defined contribution
9.0,,12.0,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Group personal pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Group self-invested personal pension
,x,25.0,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,34.0,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,Unknown pension provision
30.0,,7.2,Year,2016,K02000001,,,£200 - £300,,Male,,Human health and social work activities ,,No pension provision
57.0,,5.1,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Defined benefit
27.0,,7.3,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Defined contribution
16.0,,9.7,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Group personal pension
,x,74.0,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Group self-invested personal pension
4.0,,19.0,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,Unknown pension provision
31.0,,7.1,Year,2016,K02000001,,,£300 - £400,,Male,,Human health and social work activities ,,No pension provision
62.0,,5.1,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Defined benefit
19.0,,9.3,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Defined contribution
14.0,,11.0,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Group personal pension
,x,59.0,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Group self-invested personal pension
,x,22.0,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,Unknown pension provision
25.0,,8.3,Year,2016,K02000001,,,£400 - £500,,Male,,Human health and social work activities ,,No pension provision
60.0,,5.6,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Defined benefit
12.0,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Defined contribution
8.0,,16.0,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Group personal pension
,x,,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,Unknown pension provision
16.0,,11.0,Year,2016,K02000001,,,£500 - £600,,Male,,Human health and social work activities ,,No pension provision
264.0,,2.7,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Defined benefit
22.0,,9.4,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Defined contribution
23.0,,9.5,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Group personal pension
,x,58.0,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Group self-invested personal pension
5.0,,19.0,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Group stakeholder pension
,x,23.0,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,Unknown pension provision
34.0,,7.7,Year,2016,K02000001,,,£600 and over,,Male,,Human health and social work activities ,,No pension provision
33.0,,7.4,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Defined benefit
50.0,,5.8,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Defined contribution
52.0,,5.9,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Group personal pension
,x,28.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
12.0,,12.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,22.0,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
123.0,,3.7,Year,2016,K02000001,,,"Arts, entertainment and recreation",,Male,,"Arts, entertainment and recreation ",,No pension provision
,x,39.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Defined benefit
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Defined contribution
,x,45.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,72.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
42.0,,5.9,Year,2016,K02000001,,,Less than £100,,Male,,"Arts, entertainment and recreation ",,No pension provision
,x,31.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Defined benefit
6.0,,16.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Defined contribution
,x,34.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,47.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
22.0,,8.6,Year,2016,K02000001,,,£100 - £200,,Male,,"Arts, entertainment and recreation ",,No pension provision
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Defined benefit
10.0,,13.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Defined contribution
6.0,,16.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
15.0,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,"Arts, entertainment and recreation ",,No pension provision
6.0,,17.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Defined benefit
11.0,,12.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Defined contribution
11.0,,13.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,24.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,46.0,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
20.0,,9.5,Year,2016,K02000001,,,£300 - £400,,Male,,"Arts, entertainment and recreation ",,No pension provision
6.0,,17.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Defined benefit
6.0,,18.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Defined contribution
8.0,,15.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,26.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,x,33.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
10.0,,14.0,Year,2016,K02000001,,,£400 - £500,,Male,,"Arts, entertainment and recreation ",,No pension provision
5.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Defined benefit
6.0,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Defined contribution
5.0,,20.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Group personal pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Group self-invested personal pension
,x,34.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,Unknown pension provision
,x,28.0,Year,2016,K02000001,,,£500 - £600,,Male,,"Arts, entertainment and recreation ",,No pension provision
11.0,,14.0,Year,2016,K02000001,,,£600 and over,,Male,,"Arts, entertainment and recreation ",,Defined benefit
10.0,,14.0,Year,2016,K02000001,,,£600 and over,,Male,,"Arts, entertainment and recreation ",,Defined contribution
