V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Male,,Professional occupations,,Group personal pension
,x,57.0,Year,2016,K02000001,,,£200 - £300,,Male,,Professional occupations,,Group self-invested personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Professional occupations,,Group stakeholder pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Professional occupations,,Unknown pension provision
54.7,,5.4,Year,2016,K02000001,,,£200 - £300,,Male,,Professional occupations,,No pension provision
27.5,,6.8,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Defined benefit
12.3,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Defined contribution
12.8,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,Unknown pension provision
43.1,,4.9,Year,2016,K02000001,,,£300 - £400,,Male,,Professional occupations,,No pension provision
38.9,,3.7,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Defined benefit
14.4,,7.3,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Defined contribution
15.5,,7.1,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group personal pension
,x,33.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group self-invested personal pension
4.1,,15.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Group stakeholder pension
,x,27.0,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,Unknown pension provision
25.0,,5.3,Year,2016,K02000001,,,£400 - £500,,Male,,Professional occupations,,No pension provision
40.4,,3.2,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Defined benefit
15.3,,6.2,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Defined contribution
18.4,,5.6,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group personal pension
,x,29.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group self-invested personal pension
4.6,,12.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Group stakeholder pension
,x,24.0,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,Unknown pension provision
19.4,,5.4,Year,2016,K02000001,,,£500 - £600,,Male,,Professional occupations,,No pension provision
44.6,,1.1,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Defined benefit
16.4,,2.3,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Defined contribution
20.0,,2.1,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group personal pension
1.0,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group self-invested personal pension
4.6,,4.8,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Group stakeholder pension
1.1,,9.9,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,Unknown pension provision
12.4,,2.8,Year,2016,K02000001,,,£600 and over,,Male,,Professional occupations,,No pension provision
31.2,,1.3,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Defined benefit
19.2,,1.9,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Defined contribution
20.2,,1.8,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Group personal pension
1.1,,8.9,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
5.7,,3.8,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Group stakeholder pension
1.3,,8.1,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,Unknown pension provision
21.4,,1.8,Year,2016,K02000001,,,Total,,Male,,Associate professional and technical occupations,,No pension provision
,x,22.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Defined benefit
,x,37.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Defined contribution
,x,70.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,70.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,Unknown pension provision
83.6,,3.3,Year,2016,K02000001,,,Less than £100,,Male,,Associate professional and technical occupations,,No pension provision
14.2,,16.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Defined benefit
11.0,,19.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Defined contribution
,x,26.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,49.0,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,Unknown pension provision
66.4,,4.7,Year,2016,K02000001,,,£100 - £200,,Male,,Associate professional and technical occupations,,No pension provision
16.5,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Defined benefit
13.7,,13.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Defined contribution
16.2,,11.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
,x,27.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,70.0,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,Unknown pension provision
48.6,,5.2,Year,2016,K02000001,,,£200 - £300,,Male,,Associate professional and technical occupations,,No pension provision
21.1,,6.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Defined benefit
20.1,,6.3,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Defined contribution
19.3,,6.5,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group personal pension
,x,45.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
6.2,,12.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Group stakeholder pension
,x,31.0,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,Unknown pension provision
31.8,,4.7,Year,2016,K02000001,,,£300 - £400,,Male,,Associate professional and technical occupations,,No pension provision
24.1,,4.1,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Defined benefit
21.1,,4.6,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Defined contribution
20.1,,4.7,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
6.1,,9.3,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Group stakeholder pension
1.4,,20.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,Unknown pension provision
26.2,,4.0,Year,2016,K02000001,,,£400 - £500,,Male,,Associate professional and technical occupations,,No pension provision
31.9,,3.3,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Defined benefit
20.2,,4.5,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Defined contribution
20.9,,4.5,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group personal pension
,x,23.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
5.8,,9.3,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Group stakeholder pension
1.5,,19.0,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,Unknown pension provision
18.7,,4.8,Year,2016,K02000001,,,£500 - £600,,Male,,Associate professional and technical occupations,,No pension provision
37.2,,1.6,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Defined benefit
19.3,,2.6,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Defined contribution
21.6,,2.4,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group personal pension
1.3,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group self-invested personal pension
6.0,,5.1,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Group stakeholder pension
1.4,,11.0,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,Unknown pension provision
13.1,,3.3,Year,2016,K02000001,,,£600 and over,,Male,,Associate professional and technical occupations,,No pension provision
29.3,,1.9,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Defined benefit
19.1,,2.6,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Defined contribution
17.1,,2.8,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Group personal pension
0.6,,17.0,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
4.5,,5.9,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
1.3,,11.0,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,Unknown pension provision
28.2,,2.0,Year,2016,K02000001,,,Total,,Male,,Administrative and secretarial occupations,,No pension provision
,x,21.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Defined benefit
,x,25.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Defined contribution
,x,35.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,57.0,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,Unknown pension provision
85.4,,2.3,Year,2016,K02000001,,,Less than £100,,Male,,Administrative and secretarial occupations,,No pension provision
11.4,,14.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Defined benefit
12.1,,14.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Defined contribution
,x,23.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
0.0,,0.0,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,Unknown pension provision
71.6,,3.2,Year,2016,K02000001,,,£100 - £200,,Male,,Administrative and secretarial occupations,,No pension provision
21.3,,7.8,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Defined benefit
21.2,,7.6,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Defined contribution
13.2,,10.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group personal pension
0.0,,0.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
,x,21.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,41.0,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,Unknown pension provision
39.8,,4.9,Year,2016,K02000001,,,£200 - £300,,Male,,Administrative and secretarial occupations,,No pension provision
31.4,,3.7,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Defined benefit
20.9,,4.8,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Defined contribution
16.9,,5.6,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group personal pension
,x,38.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
5.0,,11.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,26.0,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,Unknown pension provision
24.3,,4.4,Year,2016,K02000001,,,£300 - £400,,Male,,Administrative and secretarial occupations,,No pension provision
31.4,,4.1,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Defined benefit
21.4,,5.3,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Defined contribution
20.6,,5.5,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group personal pension
,x,30.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group self-invested personal pension
4.9,,12.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Group stakeholder pension
,x,21.0,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,Unknown pension provision
19.1,,5.8,Year,2016,K02000001,,,£400 - £500,,Male,,Administrative and secretarial occupations,,No pension provision
35.9,,4.6,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,Defined benefit
17.8,,7.5,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,Defined contribution
20.5,,6.9,Year,2016,K02000001,,,£500 - £600,,Male,,Administrative and secretarial occupations,,Group personal pension
