V4_2,Data_Marking,CV,Time_codelist,Time,Geography_codelist,Geography,Earnings_codelist,Earnings,Gender_codelist,Gender,Occupation_codelist,Occupation,Provision_codelist,Provision
8.0,,13.0,Year,2016,K02000001,,,£400 - £500,,All,,Administrative and secretarial occupations,,Unknown pension provision
109.0,,3.3,Year,2016,K02000001,,,£400 - £500,,All,,Administrative and secretarial occupations,,No pension provision
104.0,,3.3,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Defined benefit
48.0,,5.0,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Defined contribution
58.0,,4.6,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Group personal pension
,x,24.0,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Group self-invested personal pension
15.0,,9.1,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Group stakeholder pension
5.0,,16.0,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,Unknown pension provision
52.0,,4.9,Year,2016,K02000001,,,£500 - £600,,All,,Administrative and secretarial occupations,,No pension provision
124.0,,3.0,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Defined benefit
67.0,,4.2,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Defined contribution
70.0,,4.1,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Group personal pension
4.0,,18.0,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Group self-invested personal pension
19.0,,8.0,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Group stakeholder pension
4.0,,17.0,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,Unknown pension provision
48.0,,5.1,Year,2016,K02000001,,,£600 and over,,All,,Administrative and secretarial occupations,,No pension provision
288.0,,2.3,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Defined benefit
454.0,,1.8,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Defined contribution
338.0,,2.2,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Group personal pension
10.0,,14.0,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Group self-invested personal pension
119.0,,3.9,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Group stakeholder pension
29.0,,8.2,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,Unknown pension provision
937.0,,1.1,Year,2016,K02000001,,,Skilled trades occupations,,All,,Skilled trades occupations,,No pension provision
,x,30.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Defined benefit
,x,22.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Defined contribution
,x,32.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Group personal pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Group self-invested personal pension
,x,41.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Group stakeholder pension
,-,0.0,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,Unknown pension provision
29.0,,8.1,Year,2016,K02000001,,,Less than £100,,All,,Skilled trades occupations,,No pension provision
11.0,,13.0,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Defined benefit
11.0,,14.0,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Defined contribution
,x,22.0,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Group personal pension
,x,,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Group self-invested personal pension
,x,35.0,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Group stakeholder pension
,x,71.0,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,Unknown pension provision
122.0,,3.8,Year,2016,K02000001,,,£100 - £200,,All,,Skilled trades occupations,,No pension provision
24.0,,9.0,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Defined benefit
41.0,,6.8,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Defined contribution
14.0,,12.0,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Group personal pension
,x,50.0,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Group self-invested personal pension
,x,23.0,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Group stakeholder pension
,x,36.0,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,Unknown pension provision
140.0,,3.5,Year,2016,K02000001,,,£200 - £300,,All,,Skilled trades occupations,,No pension provision
37.0,,7.2,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Defined benefit
89.0,,4.6,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Defined contribution
58.0,,5.8,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Group personal pension
,x,41.0,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Group self-invested personal pension
18.0,,10.0,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Group stakeholder pension
6.0,,18.0,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,Unknown pension provision
194.0,,3.0,Year,2016,K02000001,,,£300 - £400,,All,,Skilled trades occupations,,No pension provision
49.0,,6.1,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Defined benefit
97.0,,4.4,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Defined contribution
68.0,,5.3,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Group personal pension
,x,25.0,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Group self-invested personal pension
27.0,,8.4,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Group stakeholder pension
8.0,,16.0,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,Unknown pension provision
196.0,,3.0,Year,2016,K02000001,,,£400 - £500,,All,,Skilled trades occupations,,No pension provision
46.0,,6.2,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Defined benefit
81.0,,4.8,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Defined contribution
66.0,,5.3,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Group personal pension
,x,28.0,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Group self-invested personal pension
22.0,,9.2,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Group stakeholder pension
6.0,,18.0,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,Unknown pension provision
123.0,,3.9,Year,2016,K02000001,,,£500 - £600,,All,,Skilled trades occupations,,No pension provision
120.0,,3.7,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Defined benefit
131.0,,3.7,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Defined contribution
126.0,,3.8,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Group personal pension
,x,27.0,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Group self-invested personal pension
45.0,,6.4,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Group stakeholder pension
7.0,,16.0,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,Unknown pension provision
132.0,,3.7,Year,2016,K02000001,,,£600 and over,,All,,Skilled trades occupations,,No pension provision
927.0,,1.0,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Defined benefit
423.0,,1.7,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Defined contribution
187.0,,2.6,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Group personal pension
6.0,,15.0,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
48.0,,5.4,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
40.0,,5.8,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,Unknown pension provision
1055.0,,0.9,Year,2016,K02000001,,,"Caring, leisure and other service occupations",,All,,"Caring, leisure and other service occupations",,No pension provision
46.0,,5.3,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Defined benefit
18.0,,8.7,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Defined contribution
7.0,,14.0,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,29.0,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,38.0,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
207.0,,2.5,Year,2016,K02000001,,,Less than £100,,All,,"Caring, leisure and other service occupations",,No pension provision
156.0,,2.8,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Defined benefit
73.0,,4.3,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Defined contribution
25.0,,7.4,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,38.0,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
7.0,,14.0,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
5.0,,17.0,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
325.0,,1.9,Year,2016,K02000001,,,£100 - £200,,All,,"Caring, leisure and other service occupations",,No pension provision
281.0,,2.1,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Defined benefit
134.0,,3.1,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Defined contribution
52.0,,5.2,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,30.0,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
13.0,,10.0,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
14.0,,9.9,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
261.0,,2.2,Year,2016,K02000001,,,£200 - £300,,All,,"Caring, leisure and other service occupations",,No pension provision
228.0,,2.3,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Defined benefit
119.0,,3.3,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Defined contribution
60.0,,4.8,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,27.0,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
13.0,,11.0,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
13.0,,10.0,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
161.0,,2.9,Year,2016,K02000001,,,£300 - £400,,All,,"Caring, leisure and other service occupations",,No pension provision
130.0,,3.1,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Defined benefit
50.0,,5.2,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Defined contribution
26.0,,7.3,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,38.0,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
8.0,,13.0,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
5.0,,17.0,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
65.0,,4.6,Year,2016,K02000001,,,£400 - £500,,All,,"Caring, leisure and other service occupations",,No pension provision
42.0,,5.6,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Defined benefit
17.0,,8.9,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Defined contribution
10.0,,12.0,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Group personal pension
,x,71.0,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Group self-invested personal pension
,x,28.0,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Group stakeholder pension
,x,32.0,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,Unknown pension provision
20.0,,8.2,Year,2016,K02000001,,,£500 - £600,,All,,"Caring, leisure and other service occupations",,No pension provision
43.0,,5.4,Year,2016,K02000001,,,£600 and over,,All,,"Caring, leisure and other service occupations",,Defined benefit
12.0,,11.0,Year,2016,K02000001,,,£600 and over,,All,,"Caring, leisure and other service occupations",,Defined contribution
7.0,,14.0,Year,2016,K02000001,,,£600 and over,,All,,"Caring, leisure and other service occupations",,Group personal pension
