V4_0,Time_codelist,Time,Geography_codelist,Geography,RSI Industry_codelist,RSI Industry,Series type_codelist,Series type,Seasonal adjustment_codelist,Seasonal adjustment
-5.6,Month,Dec-16,K03000001,,AGG12,,MOM,,SA,
0.1,Month,Jan-17,K03000001,,AGG12,,MOM,,SA,
2.8,Month,Feb-17,K03000001,,AGG12,,MOM,,SA,
1.9,Month,Mar-17,K03000001,,AGG12,,MOM,,SA,
-1.4,Month,Apr-17,K03000001,,AGG12,,MOM,,SA,
-0.2,Month,May-17,K03000001,,AGG12,,MOM,,SA,
3.6,Month,Jun-17,K03000001,,AGG12,,MOM,,SA,
5.7,Month,Jul-17,K03000001,,AGG12,,MOM,,SA,
-0.8,Month,Aug-17,K03000001,,AGG12,,MOM,,SA,
1.9,Month,Nov-06,K03000001,,AGG12,,R,,SA,
1.9,Month,Dec-06,K03000001,,AGG12,,R,,SA,
2.1,Month,Jan-07,K03000001,,AGG12,,R,,SA,
2.2,Month,Feb-07,K03000001,,AGG12,,R,,SA,
2.4,Month,Mar-07,K03000001,,AGG12,,R,,SA,
2.5,Month,Apr-07,K03000001,,AGG12,,R,,SA,
2.6,Month,May-07,K03000001,,AGG12,,R,,SA,
2.7,Month,Jun-07,K03000001,,AGG12,,R,,SA,
2.8,Month,Jul-07,K03000001,,AGG12,,R,,SA,
2.9,Month,Aug-07,K03000001,,AGG12,,R,,SA,
3,Month,Sep-07,K03000001,,AGG12,,R,,SA,
3,Month,Oct-07,K03000001,,AGG12,,R,,SA,
3.1,Month,Nov-07,K03000001,,AGG12,,R,,SA,
3.3,Month,Dec-07,K03000001,,AGG12,,R,,SA,
3.4,Month,Jan-08,K03000001,,AGG12,,R,,SA,
3.6,Month,Feb-08,K03000001,,AGG12,,R,,SA,
3.7,Month,Mar-08,K03000001,,AGG12,,R,,SA,
3.9,Month,Apr-08,K03000001,,AGG12,,R,,SA,
3.8,Month,May-08,K03000001,,AGG12,,R,,SA,
4.1,Month,Jun-08,K03000001,,AGG12,,R,,SA,
4.1,Month,Jul-08,K03000001,,AGG12,,R,,SA,
4.2,Month,Aug-08,K03000001,,AGG12,,R,,SA,
4.4,Month,Sep-08,K03000001,,AGG12,,R,,SA,
4.4,Month,Oct-08,K03000001,,AGG12,,R,,SA,
4.4,Month,Nov-08,K03000001,,AGG12,,R,,SA,
4.7,Month,Dec-08,K03000001,,AGG12,,R,,SA,
