V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type
451.835753625619,Month,Nov 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
590.819617604756,Month,Nov 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
481.471157710922,Month,Nov 2013,K03000001,,,Public sector excluding financial services,,Total Pay
550.109843107571,Month,Nov 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
532.884017906392,Month,Nov 2013,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
313.473791975025,Month,Nov 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
467.955092234565,Month,Dec 2013,K03000001,,,Whole Economy,,Total Pay
462.010781661696,Month,Dec 2013,K03000001,,,Private sector,,Total Pay
489.609893595558,Month,Dec 2013,K03000001,,,Public sector,,Total Pay
453.035649552631,Month,Dec 2013,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
592.157472774785,Month,Dec 2013,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
482.112942762194,Month,Dec 2013,K03000001,,,Public sector excluding financial services,,Total Pay
549.913538744359,Month,Dec 2013,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
536.289055766024,Month,Dec 2013,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
314.891870750864,Month,Dec 2013,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
468.798552626825,Month,Jan 2014,K03000001,,,Whole Economy,,Total Pay
463.441822080783,Month,Jan 2014,K03000001,,,Private sector,,Total Pay
489.615667572345,Month,Jan 2014,K03000001,,,Public sector,,Total Pay
453.803781557575,Month,Jan 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
591.167846460092,Month,Jan 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
483.878403344987,Month,Jan 2014,K03000001,,,Public sector excluding financial services,,Total Pay
554.824265431839,Month,Jan 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
550.931724128505,Month,Jan 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
317.991437610239,Month,Jan 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
471.623562980821,Month,Feb 2014,K03000001,,,Whole Economy,,Total Pay
466.368269045824,Month,Feb 2014,K03000001,,,Private sector,,Total Pay
490.287284181399,Month,Feb 2014,K03000001,,,Public sector,,Total Pay
457.248228300321,Month,Feb 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
606.457663220138,Month,Feb 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
483.078070347613,Month,Feb 2014,K03000001,,,Public sector excluding financial services,,Total Pay
553.61053690737,Month,Feb 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
537.958732035828,Month,Feb 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
309.119974267816,Month,Feb 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
461.422747972852,Month,Mar 2014,K03000001,,,Whole Economy,,Total Pay
453.10487918812,Month,Mar 2014,K03000001,,,Private sector,,Total Pay
497.295192200204,Month,Mar 2014,K03000001,,,Public sector,,Total Pay
446.113807762379,Month,Mar 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
586.530709830935,Month,Mar 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
483.129095263054,Month,Mar 2014,K03000001,,,Public sector excluding financial services,,Total Pay
551.782879686077,Month,Mar 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
524.718454597411,Month,Mar 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
313.966809184339,Month,Mar 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
469.38621752872,Month,Apr 2014,K03000001,,,Whole Economy,,Total Pay
464.303397706607,Month,Apr 2014,K03000001,,,Private sector,,Total Pay
489.853781086414,Month,Apr 2014,K03000001,,,Public sector,,Total Pay
454.590966561141,Month,Apr 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
591.100102816482,Month,Apr 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
484.778779459463,Month,Apr 2014,K03000001,,,Public sector excluding financial services,,Total Pay
552.469844741357,Month,Apr 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
534.918071915323,Month,Apr 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
314.647902689036,Month,Apr 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
469.509470654447,Month,May 2014,K03000001,,,Whole Economy,,Total Pay
464.61126334324,Month,May 2014,K03000001,,,Private sector,,Total Pay
490.450005779775,Month,May 2014,K03000001,,,Public sector,,Total Pay
454.527714221549,Month,May 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
595.030484421127,Month,May 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
484.970254116569,Month,May 2014,K03000001,,,Public sector excluding financial services,,Total Pay
552.43066527201,Month,May 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
526.992203365258,Month,May 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
314.799370801655,Month,May 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
469.930396643574,Month,Jun 2014,K03000001,,,Whole Economy,,Total Pay
467.581732301011,Month,Jun 2014,K03000001,,,Private sector,,Total Pay
492.169526391542,Month,Jun 2014,K03000001,,,Public sector,,Total Pay
454.953739397589,Month,Jun 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
593.425375938232,Month,Jun 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
484.195975558711,Month,Jun 2014,K03000001,,,Public sector excluding financial services,,Total Pay
555.382028195049,Month,Jun 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
540.027416754505,Month,Jun 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
314.892568627878,Month,Jun 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
467.945521785673,Month,Jul 2014,K03000001,,,Whole Economy,,Total Pay
461.813299965635,Month,Jul 2014,K03000001,,,Private sector,,Total Pay
492.815663732737,Month,Jul 2014,K03000001,,,Public sector,,Total Pay
452.202433824734,Month,Jul 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
589.781298022671,Month,Jul 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
488.035173542021,Month,Jul 2014,K03000001,,,Public sector excluding financial services,,Total Pay
552.910690755465,Month,Jul 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
548.242215573583,Month,Jul 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
312.341790455627,Month,Jul 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
469.729479241127,Month,Aug 2014,K03000001,,,Whole Economy,,Total Pay
465.213834385102,Month,Aug 2014,K03000001,,,Private sector,,Total Pay
491.495995971548,Month,Aug 2014,K03000001,,,Public sector,,Total Pay
454.994441958815,Month,Aug 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
597.940523731097,Month,Aug 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
484.847649184753,Month,Aug 2014,K03000001,,,Public sector excluding financial services,,Total Pay
552.373647902641,Month,Aug 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
544.403241016065,Month,Aug 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
314.547521521221,Month,Aug 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
473.25291598807,Month,Sep 2014,K03000001,,,Whole Economy,,Total Pay
469.030914061251,Month,Sep 2014,K03000001,,,Private sector,,Total Pay
491.839204788815,Month,Sep 2014,K03000001,,,Public sector,,Total Pay
458.522397984477,Month,Sep 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
604.452470375593,Month,Sep 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
486.765510948618,Month,Sep 2014,K03000001,,,Public sector excluding financial services,,Total Pay
555.657612452829,Month,Sep 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
549.339351279144,Month,Sep 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
318.53998769691,Month,Sep 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
475.228277411461,Month,Oct 2014,K03000001,,,Whole Economy,,Total Pay
471.20725485739,Month,Oct 2014,K03000001,,,Private sector,,Total Pay
492.343638916604,Month,Oct 2014,K03000001,,,Public sector,,Total Pay
461.113439427143,Month,Oct 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
608.16646830507,Month,Oct 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
487.026031790777,Month,Oct 2014,K03000001,,,Public sector excluding financial services,,Total Pay
555.453477246304,Month,Oct 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
545.221931248442,Month,Oct 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
319.177978777978,Month,Oct 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
475.364673144112,Month,Nov 2014,K03000001,,,Whole Economy,,Total Pay
471.343096619407,Month,Nov 2014,K03000001,,,Private sector,,Total Pay
492.359118710647,Month,Nov 2014,K03000001,,,Public sector,,Total Pay
460.984052952769,Month,Nov 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
606.137848172033,Month,Nov 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
486.937305298784,Month,Nov 2014,K03000001,,,Public sector excluding financial services,,Total Pay
556.160247719404,Month,Nov 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
547.694013325255,Month,Nov 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
320.126883251082,Month,Nov 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
479.663442063933,Month,Dec 2014,K03000001,,,Whole Economy,,Total Pay
475.388471974429,Month,Dec 2014,K03000001,,,Private sector,,Total Pay
494.541966384768,Month,Dec 2014,K03000001,,,Public sector,,Total Pay
464.628321086143,Month,Dec 2014,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
613.392779450454,Month,Dec 2014,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
490.100775426624,Month,Dec 2014,K03000001,,,Public sector excluding financial services,,Total Pay
561.249627858546,Month,Dec 2014,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
552.901112544471,Month,Dec 2014,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
321.88727348602,Month,Dec 2014,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
476.099846126997,Month,Jan 2015,K03000001,,,Whole Economy,,Total Pay
472.026253218655,Month,Jan 2015,K03000001,,,Private sector,,Total Pay
493.393020396184,Month,Jan 2015,K03000001,,,Public sector,,Total Pay
462.66568649098,Month,Jan 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
596.924240185212,Month,Jan 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
488.879072670999,Month,Jan 2015,K03000001,,,Public sector excluding financial services,,Total Pay
556.459305292456,Month,Jan 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
540.754510741241,Month,Jan 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
326.264776596353,Month,Jan 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
479.066672324508,Month,Feb 2015,K03000001,,,Whole Economy,,Total Pay
474.95173814296,Month,Feb 2015,K03000001,,,Private sector,,Total Pay
494.889379592699,Month,Feb 2015,K03000001,,,Public sector,,Total Pay
465.397007915998,Month,Feb 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
609.66218186194,Month,Feb 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
490.380978178739,Month,Feb 2015,K03000001,,,Public sector excluding financial services,,Total Pay
554.114735633183,Month,Feb 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
544.90211890956,Month,Feb 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
325.180450338071,Month,Feb 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
480.955343475785,Month,Mar 2015,K03000001,,,Whole Economy,,Total Pay
477.77048459469,Month,Mar 2015,K03000001,,,Private sector,,Total Pay
493.385605450141,Month,Mar 2015,K03000001,,,Public sector,,Total Pay
466.44902904607,Month,Mar 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
611.418077662643,Month,Mar 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
490.081144585789,Month,Mar 2015,K03000001,,,Public sector excluding financial services,,Total Pay
563.580961801228,Month,Mar 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
556.102844733071,Month,Mar 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
338.702776779364,Month,Mar 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
482.214606262443,Month,Apr 2015,K03000001,,,Whole Economy,,Total Pay
479.262732216625,Month,Apr 2015,K03000001,,,Private sector,,Total Pay
494.544122197864,Month,Apr 2015,K03000001,,,Public sector,,Total Pay
467.838962740622,Month,Apr 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
616.299865870688,Month,Apr 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
489.917342234722,Month,Apr 2015,K03000001,,,Public sector excluding financial services,,Total Pay
561.949795141804,Month,Apr 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
552.504762813455,Month,Apr 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
327.903702577708,Month,Apr 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
482.643941410116,Month,May 2015,K03000001,,,Whole Economy,,Total Pay
479.680903238588,Month,May 2015,K03000001,,,Private sector,,Total Pay
496.309765080671,Month,May 2015,K03000001,,,Public sector,,Total Pay
468.255588657892,Month,May 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
613.636636330275,Month,May 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
490.880432600094,Month,May 2015,K03000001,,,Public sector excluding financial services,,Total Pay
557.548995039974,Month,May 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
557.729797614378,Month,May 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
330.25147671081,Month,May 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
481.743831646941,Month,Jun 2015,K03000001,,,Whole Economy,,Total Pay
480.139344985289,Month,Jun 2015,K03000001,,,Private sector,,Total Pay
495.815603792253,Month,Jun 2015,K03000001,,,Public sector,,Total Pay
466.816557700703,Month,Jun 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
602.92871627003,Month,Jun 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
489.999495706904,Month,Jun 2015,K03000001,,,Public sector excluding financial services,,Total Pay
564.394315449312,Month,Jun 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
552.693970627171,Month,Jun 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
329.210337176954,Month,Jun 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
484.599781254435,Month,Jul 2015,K03000001,,,Whole Economy,,Total Pay
481.656898473132,Month,Jul 2015,K03000001,,,Private sector,,Total Pay
497.327426918286,Month,Jul 2015,K03000001,,,Public sector,,Total Pay
469.685431614745,Month,Jul 2015,K03000001,,,"Services, SIC 2007 sections G-S",,Total Pay
616.66208643837,Month,Jul 2015,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Total Pay
492.148990803024,Month,Jul 2015,K03000001,,,Public sector excluding financial services,,Total Pay
565.87723151545,Month,Jul 2015,K03000001,,,"Manufacturing, SIC 2007 section C",,Total Pay
565.424939410161,Month,Jul 2015,K03000001,,,"Construction, SIC 2007 section F",,Total Pay
331.36572332032,Month,Jul 2015,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Total Pay
485.449581618641,Month,Aug 2015,K03000001,,,Whole Economy,,Total Pay
483.127696677864,Month,Aug 2015,K03000001,,,Private sector,,Total Pay
497.779808658626,Month,Aug 2015,K03000001,,,Public sector,,Total Pay
