V4_0,Time_codelist,Time,Geography_codelist,Geography,Category_codelist,Category,Pay Type_codelist,Pay Type,Percentage Change_codelist,Percentage Change
-2.091553463056,Month,Oct 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-7.74518923613,Month,Oct 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-0.531993034061,Month,Oct 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
-5.427291335934,Month,Oct 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
86.506176699678,Month,Oct 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
32.7390185856,Month,Oct 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
4.798268702622,Month,Oct 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-3.398343854886,Month,Oct 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
19.282928035383,Month,Oct 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-0.462094427097,Month,Oct 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
80.574541917795,Month,Oct 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
32.753460523709,Month,Oct 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
5.302958548929,Month,Oct 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-1.144230530338,Month,Oct 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-23.962100082704,Month,Oct 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-14.908737340675,Month,Oct 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-26.371755844667,Month,Oct 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-17.517143938725,Month,Oct 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-20.31030373083,Month,Nov 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-12.982972736943,Month,Nov 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-18.182218905259,Month,Nov 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
-10.898039808526,Month,Nov 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
25.415727573489,Month,Nov 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
35.459213433702,Month,Nov 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
-15.479971018741,Month,Nov 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-8.166378730414,Month,Nov 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-20.189072663494,Month,Nov 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-4.276435902342,Month,Nov 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
26.879410675269,Month,Nov 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
35.506358477096,Month,Nov 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-20.40367313511,Month,Nov 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-7.063366290306,Month,Nov 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-34.063413829169,Month,Nov 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-24.165256970072,Month,Nov 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-6.481394815848,Month,Nov 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-18.342643222368,Month,Nov 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-7.32471405414,Month,Dec 2008,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-10.216349747308,Month,Dec 2008,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-4.436717876764,Month,Dec 2008,K03000001,,,Private sector,,Bonus Pay,,Single month
-7.999264268378,Month,Dec 2008,K03000001,,,Private sector,,Bonus Pay,,3 month average
19.837299195233,Month,Dec 2008,K03000001,,,Public sector,,Bonus Pay,,Single month
36.370954798325,Month,Dec 2008,K03000001,,,Public sector,,Bonus Pay,,3 month average
-0.599192248891,Month,Dec 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-3.871526754442,Month,Dec 2008,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
8.049421855609,Month,Dec 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
1.972162941113,Month,Dec 2008,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
15.75537863047,Month,Dec 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
35.417091745984,Month,Dec 2008,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-11.895807357781,Month,Dec 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-9.306790202992,Month,Dec 2008,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-39.964045147669,Month,Dec 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-33.184456849878,Month,Dec 2008,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-12.28600187634,Month,Dec 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-15.387016995376,Month,Dec 2008,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-36.022990078142,Month,Jan 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-22.348005093007,Month,Jan 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-37.177716087344,Month,Jan 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-20.50294537597,Month,Jan 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
37.5498606539,Month,Jan 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
26.928722770383,Month,Jan 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-3.075423761082,Month,Jan 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-6.57164951623,Month,Jan 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-3.480407426029,Month,Jan 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-5.361640551029,Month,Jan 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-1.836340047239,Month,Jan 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
14.243444342797,Month,Jan 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-3.78284804749,Month,Jan 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-12.327043008615,Month,Jan 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-43.06483282708,Month,Jan 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-39.024746824556,Month,Jan 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
5.515896240662,Month,Jan 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-4.753795589456,Month,Jan 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-50.044048809885,Month,Feb 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-32.450611531953,Month,Feb 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-47.434462939542,Month,Feb 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-30.630140328202,Month,Feb 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
3.287825675019,Month,Feb 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
18.792308271372,Month,Feb 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-37.23464714952,Month,Feb 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-13.890003255411,Month,Feb 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-49.468955055989,Month,Feb 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-16.277516316418,Month,Feb 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
60.577564154294,Month,Feb 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
23.185805961594,Month,Feb 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-18.519131566464,Month,Feb 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-11.513035394996,Month,Feb 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-34.352616224527,Month,Feb 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-39.189422362705,Month,Feb 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-2.490350092862,Month,Feb 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-3.383708052121,Month,Feb 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-21.455728304697,Month,Mar 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-35.924987868196,Month,Mar 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-27.356504610835,Month,Mar 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-37.637289052753,Month,Mar 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
80.781371025883,Month,Mar 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
36.623449763906,Month,Mar 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-39.233585341978,Month,Mar 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-26.647206883618,Month,Mar 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-43.023670946388,Month,Mar 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-32.505286563943,Month,Mar 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
91.911422597638,Month,Mar 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
44.79429457291,Month,Mar 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
10.404894656794,Month,Mar 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-4.715196745655,Month,Mar 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-13.474656823701,Month,Mar 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-31.012417116165,Month,Mar 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-25.903966718732,Month,Mar 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-9.086085334144,Month,Mar 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-6.819659445014,Month,Apr 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-26.89426294461,Month,Apr 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-1.850215277894,Month,Apr 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-25.867299187121,Month,Apr 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
48.631083931255,Month,Apr 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
40.122558441261,Month,Apr 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-20.409914361681,Month,Apr 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-32.281927162913,Month,Apr 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
9.016253907516,Month,Apr 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-28.713644467246,Month,Apr 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
50.482337058818,Month,Apr 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
64.593358172502,Month,Apr 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
5.110015398891,Month,Apr 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-1.495099612521,Month,Apr 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-4.658768662243,Month,Apr 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-18.490424368514,Month,Apr 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-5.683668038454,Month,Apr 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-12.314407480414,Month,Apr 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-24.894332690198,Month,May 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-18.198828692253,Month,May 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-26.289829368953,Month,May 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-18.521579080488,Month,May 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
-11.797786346477,Month,May 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
33.666288292637,Month,May 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-24.846768698628,Month,May 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-28.087247160254,Month,May 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-43.215388941477,Month,May 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-26.684096309647,Month,May 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-11.638206645868,Month,May 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
36.357090516697,Month,May 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-41.154538276131,Month,May 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-14.149906391334,Month,May 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-34.706990342786,Month,May 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-17.992130911956,Month,May 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-14.159738838933,Month,May 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-15.870998699065,Month,May 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-15.152264098338,Month,Jun 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-16.084858920512,Month,Jun 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-11.569916659287,Month,Jun 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-13.527663411469,Month,Jun 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
-23.844340542799,Month,Jun 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
0.43058610998,Month,Jun 2009,K03000001,,,Public sector,,Bonus Pay,,3 month average
-26.762684601974,Month,Jun 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,Single month
-23.99550121967,Month,Jun 2009,K03000001,,,"Services, SIC 2007 sections G-S",,Bonus Pay,,3 month average
-40.906867430924,Month,Jun 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,Single month
-26.43256747926,Month,Jun 2009,K03000001,,,"Finance and business services,SIC 2007 sections K-N",,Bonus Pay,,3 month average
-24.867209739807,Month,Jun 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,Single month
4.048405984604,Month,Jun 2009,K03000001,,,Public sector excluding financial services,,Bonus Pay,,3 month average
-22.227194771897,Month,Jun 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,Single month
-22.314373563516,Month,Jun 2009,K03000001,,,"Manufacturing, SIC 2007 section C",,Bonus Pay,,3 month average
-15.327164085277,Month,Jun 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,Single month
-18.840988699451,Month,Jun 2009,K03000001,,,"Construction, SIC 2007 section F",,Bonus Pay,,3 month average
-9.351651671643,Month,Jun 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,Single month
-9.851875977678,Month,Jun 2009,K03000001,,,"Wholesaling, retailing, hotels & restaurants, SIC 2007 sections G & I",,Bonus Pay,,3 month average
-21.418454484603,Month,Jul 2009,K03000001,,,Whole Economy,,Bonus Pay,,Single month
-20.676294426345,Month,Jul 2009,K03000001,,,Whole Economy,,Bonus Pay,,3 month average
-17.551215540252,Month,Jul 2009,K03000001,,,Private sector,,Bonus Pay,,Single month
-18.721178858614,Month,Jul 2009,K03000001,,,Private sector,,Bonus Pay,,3 month average
-38.147575135116,Month,Jul 2009,K03000001,,,Public sector,,Bonus Pay,,Single month
