V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,Legal status_codelist,Legal status,Size Band_codelist,Size Band
785.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
400.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
250.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
85.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
65.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
15.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
8130.0,Year,2017,S92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
28765.0,Year,2017,S92000001,,,Enterprise,Total,Total,,0-49
40080.0,Year,2017,S92000001,,,Enterprise,Total,Total,,50-99
56045.0,Year,2017,S92000001,,,Enterprise,Total,Total,,100-249
22300.0,Year,2017,S92000001,,,Enterprise,Total,Total,,250-499
12645.0,Year,2017,S92000001,,,Enterprise,Total,Total,,500-999
6880.0,Year,2017,S92000001,,,Enterprise,Total,Total,,1000-1999
4455.0,Year,2017,S92000001,,,Enterprise,Total,Total,,2000-4999
1555.0,Year,2017,S92000001,,,Enterprise,Total,Total,,5000-9999
1440.0,Year,2017,S92000001,,,Enterprise,Total,Total,,10000-49999
460.0,Year,2017,S92000001,,,Enterprise,Total,Total,,50000+
174625.0,Year,2017,S92000001,,,Enterprise,Total,Total,,Total
3025.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,0-49
4480.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50-99
6975.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,100-249
3750.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,250-499
3025.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,500-999
2165.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,1000-1999
1645.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,2000-4999
645.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,5000-9999
530.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,10000-49999
125.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,50000+
26365.0,Year,2017,N92000001,,,Enterprise,1,1 - Company (incl. Building Society),,Total
12045.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,0-49
5965.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,50-99
7020.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,100-249
2275.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,250-499
995.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,500-999
300.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,1000-1999
95.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,2000-4999
15.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,5000-9999
5.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,10000-49999
0.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,50000+
28715.0,Year,2017,N92000001,,,Enterprise,2,2 - Sole Proprietor,,Total
3590.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,0-49
1890.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,50-99
3100.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,100-249
1830.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,250-499
1005.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,500-999
440.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,1000-1999
170.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,2000-4999
35.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,5000-9999
25.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,10000-49999
0.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,50000+
12085.0,Year,2017,N92000001,,,Enterprise,3,3 - Partnership,,Total
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,0-49
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50-99
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,100-249
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,250-499
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,500-999
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,1000-1999
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,2000-4999
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,5000-9999
0.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,10000-49999
5.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,50000+
15.0,Year,2017,N92000001,,,Enterprise,4,4 - Public Corporation/Nationalised Body,,Total
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,0-49
0.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,50-99
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,100-249
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,250-499
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,500-999
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,1000-1999
10.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,2000-4999
5.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,5000-9999
15.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,10000-49999
15.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,50000+
70.0,Year,2017,N92000001,,,Enterprise,5,5 - Central Government,,Total
0.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,0-49
0.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,50-99
5.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,100-249
5.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,250-499
15.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,500-999
10.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,1000-1999
35.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,2000-4999
30.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,5000-9999
10.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,10000-49999
0.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,50000+
110.0,Year,2017,N92000001,,,Enterprise,6,6 - Local Authority,,Total
935.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,0-49
590.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50-99
840.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,100-249
520.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,250-499
285.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,500-999
115.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,1000-1999
50.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,2000-4999
20.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,5000-9999
5.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,10000-49999
0.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,50000+
3360.0,Year,2017,N92000001,,,Enterprise,7,7 - Non-profit Body or Mutual Association,,Total
19600.0,Year,2017,N92000001,,,Enterprise,Total,Total,,0-49
12925.0,Year,2017,N92000001,,,Enterprise,Total,Total,,50-99
17945.0,Year,2017,N92000001,,,Enterprise,Total,Total,,100-249
8385.0,Year,2017,N92000001,,,Enterprise,Total,Total,,250-499
5330.0,Year,2017,N92000001,,,Enterprise,Total,Total,,500-999
3035.0,Year,2017,N92000001,,,Enterprise,Total,Total,,1000-1999
2010.0,Year,2017,N92000001,,,Enterprise,Total,Total,,2000-4999
755.0,Year,2017,N92000001,,,Enterprise,Total,Total,,5000-9999
590.0,Year,2017,N92000001,,,Enterprise,Total,Total,,10000-49999
145.0,Year,2017,N92000001,,,Enterprise,Total,Total,,50000+
70720.0,Year,2017,N92000001,,,Enterprise,Total,Total,,Total
