V4_0,Time_codelist,Time,Geography_codelist,Geography,Entity Type_codelist,Entity Type,SIC07_codelist,SIC07,Turnover Size Band_codelist,Turnover Size Band
5.0,Year,2017,E12000004,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000004,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000004,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
5.0,Year,2017,E12000004,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,E12000005,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,E12000006,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,E12000007,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,E12000008,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,E12000009,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
5.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
5.0,Year,2017,W92000004,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,S92000003,,,Enterprise,05,05 : Mining of coal and lignite,,Total
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,0-49
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,50-99
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,100-249
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,250-499
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,500-999
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,1000-4999
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,5000+
0.0,Year,2017,N92000002,,,Enterprise,05,05 : Mining of coal and lignite,,Total
10.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
15.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
35.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
10.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
10.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
40.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
120.0,Year,2017,K02000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
10.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
15.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
35.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
10.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
10.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
40.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
120.0,Year,2017,K03000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
5.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
10.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
25.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
10.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
5.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
25.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
80.0,Year,2017,K04000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
5.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
10.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
20.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
10.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
5.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
25.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
75.0,Year,2017,E92000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
5.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
5.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
5.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
15.0,Year,2017,E12000001,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,E12000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,E12000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,E12000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,E12000005,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
5.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
5.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
10.0,Year,2017,E12000006,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
5.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
10.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
5.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
5.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
20.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
45.0,Year,2017,E12000007,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
5.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
5.0,Year,2017,E12000008,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,E12000009,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
5.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
5.0,Year,2017,W92000004,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
5.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
5.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
10.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
5.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
15.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
40.0,Year,2017,S92000003,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,0-49
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,50-99
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,100-249
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,250-499
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,500-999
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,1000-4999
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,5000+
0.0,Year,2017,N92000002,,,Enterprise,06,06 : Extraction of crude petroleum and natural gas,,Total
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,0-49
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,50-99
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,100-249
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,250-499
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,500-999
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,1000-4999
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,5000+
0.0,Year,2017,K02000001,,,Enterprise,07,07 : Mining of metal ores,,Total
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,0-49
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,50-99
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,100-249
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,250-499
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,500-999
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,1000-4999
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,5000+
0.0,Year,2017,K03000001,,,Enterprise,07,07 : Mining of metal ores,,Total
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,0-49
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,50-99
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,100-249
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,250-499
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,500-999
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,1000-4999
0.0,Year,2017,K04000001,,,Enterprise,07,07 : Mining of metal ores,,5000+
